priority,site,page_id,page_family,canonical_candidate,primary_query,query_2,query_3,truth_score,quality_score,provenance_score,current_state,reason_for_priority
54,fixcode,fix:samsung:dishwasher:not-draining,symptom,/fixcode/samsung/dishwasher/not-draining,samsung dishwasher not draining: causes & checks,,,33,41,33,REVIEW_REQUIRED,known brand with existing provenance; actionable diagnostic; not a near-duplicate
54,fixcode,fix:samsung:dishwasher:standing-water,symptom,/fixcode/samsung/dishwasher/standing-water,samsung dishwasher standing water: causes & checks,,,33,41,33,REVIEW_REQUIRED,known brand with existing provenance; actionable diagnostic; not a near-duplicate
53,fixcode,fix:samsung:washer:not-filling,symptom,/fixcode/samsung/washer/not-filling,samsung washer not filling: causes & checks,,,33,40,33,REVIEW_REQUIRED,known brand with existing provenance; actionable diagnostic; not a near-duplicate
53,fixcode,fix:samsung:washer:takes-too-long-to-fill,symptom,/fixcode/samsung/washer/takes-too-long-to-fill,samsung washer takes too long to fill: causes & checks,,,33,40,33,REVIEW_REQUIRED,known brand with existing provenance; actionable diagnostic; not a near-duplicate
53,fixcode,fix:samsung:washer:standing-water,symptom,/fixcode/samsung/washer/standing-water,samsung washer standing water: causes & checks,,,33,40,33,REVIEW_REQUIRED,known brand with existing provenance; actionable diagnostic; not a near-duplicate
53,fixcode,fix:samsung:washer:door-wont-lock,symptom,/fixcode/samsung/washer/door-wont-lock,samsung washer door wont lock: causes & checks,,,33,40,33,REVIEW_REQUIRED,known brand with existing provenance; actionable diagnostic; not a near-duplicate
53,fixcode,fix:samsung:washer:overfilling,symptom,/fixcode/samsung/washer/overfilling,samsung washer overfilling: causes & checks,,,33,40,33,REVIEW_REQUIRED,known brand with existing provenance; actionable diagnostic; not a near-duplicate
53,fixcode,fix:lg:washer:not-filling,symptom,/fixcode/lg/washer/not-filling,lg washer not filling: causes & checks,,,33,40,33,REVIEW_REQUIRED,known brand with existing provenance; actionable diagnostic; not a near-duplicate
53,fixcode,fix:lg:washer:wont-spin,symptom,/fixcode/lg/washer/wont-spin,lg washer wont spin: causes & checks,,,33,40,33,REVIEW_REQUIRED,known brand with existing provenance; actionable diagnostic; not a near-duplicate
53,fixcode,fix:lg:washer:door-wont-lock,symptom,/fixcode/lg/washer/door-wont-lock,lg washer door wont lock: causes & checks,,,33,40,33,REVIEW_REQUIRED,known brand with existing provenance; actionable diagnostic; not a near-duplicate
53,fixcode,fix:samsung:washer:too-many-suds,symptom,/fixcode/samsung/washer/too-many-suds,samsung washer too many suds: causes & checks,,,33,40,33,REVIEW_REQUIRED,known brand with existing provenance; actionable diagnostic; not a near-duplicate
53,fixcode,fix:samsung:dishwasher:not-filling,symptom,/fixcode/samsung/dishwasher/not-filling,samsung dishwasher not filling: causes & checks,,,33,40,33,REVIEW_REQUIRED,known brand with existing provenance; actionable diagnostic; not a near-duplicate
53,fixcode,fix:samsung:dishwasher:takes-too-long-to-fill,symptom,/fixcode/samsung/dishwasher/takes-too-long-to-fill,samsung dishwasher takes too long to fill: causes & checks,,,33,40,33,REVIEW_REQUIRED,known brand with existing provenance; actionable diagnostic; not a near-duplicate
53,fixcode,fix:samsung:dryer:not-drying,symptom,/fixcode/samsung/dryer/not-drying,samsung dryer not drying: causes & checks,,,33,40,33,REVIEW_REQUIRED,known brand with existing provenance; actionable diagnostic; not a near-duplicate
53,fixcode,fix:lg:washer:overfilling,symptom,/fixcode/lg/washer/overfilling,lg washer overfilling: causes & checks,,,33,40,33,REVIEW_REQUIRED,known brand with existing provenance; actionable diagnostic; not a near-duplicate
53,fixcode,fix:lg:washer:not-heating,symptom,/fixcode/lg/washer/not-heating,lg washer not heating: causes & checks,,,33,40,33,REVIEW_REQUIRED,known brand with existing provenance; actionable diagnostic; not a near-duplicate
53,fixcode,fix:lg:washer:dead-drum,symptom,/fixcode/lg/washer/dead-drum,lg washer dead drum: causes & checks,,,33,40,33,REVIEW_REQUIRED,known brand with existing provenance; actionable diagnostic; not a near-duplicate
53,fixcode,fix:lg:dishwasher:not-draining,symptom,/fixcode/lg/dishwasher/not-draining,lg dishwasher not draining: causes & checks,,,33,40,33,REVIEW_REQUIRED,known brand with existing provenance; actionable diagnostic; not a near-duplicate
53,fixcode,fix:lg:dishwasher:standing-water,symptom,/fixcode/lg/dishwasher/standing-water,lg dishwasher standing water: causes & checks,,,33,40,33,REVIEW_REQUIRED,known brand with existing provenance; actionable diagnostic; not a near-duplicate
53,fixcode,fix:lg:dishwasher:not-filling,symptom,/fixcode/lg/dishwasher/not-filling,lg dishwasher not filling: causes & checks,,,33,40,33,REVIEW_REQUIRED,known brand with existing provenance; actionable diagnostic; not a near-duplicate
53,fixcode,fix:lg:dishwasher:takes-too-long-to-fill,symptom,/fixcode/lg/dishwasher/takes-too-long-to-fill,lg dishwasher takes too long to fill: causes & checks,,,33,40,33,REVIEW_REQUIRED,known brand with existing provenance; actionable diagnostic; not a near-duplicate
53,fixcode,fix:lg:dishwasher:will-not-start,symptom,/fixcode/lg/dishwasher/will-not-start,lg dishwasher will not start: causes & checks,,,33,40,33,REVIEW_REQUIRED,known brand with existing provenance; actionable diagnostic; not a near-duplicate
52,fixcode,fix:samsung:washer:shakes,symptom,/fixcode/samsung/washer/shakes,samsung washer shakes: causes & checks,,,33,39,33,REVIEW_REQUIRED,known brand with existing provenance; actionable diagnostic; not a near-duplicate
52,fixcode,fix:samsung:washer:leaking,symptom,/fixcode/samsung/washer/leaking,samsung washer leaking: causes & checks,,,33,39,33,REVIEW_REQUIRED,known brand with existing provenance; actionable diagnostic; not a near-duplicate
52,fixcode,fix:samsung:washer:not-heating,symptom,/fixcode/samsung/washer/not-heating,samsung washer not heating: causes & checks,,,33,39,33,REVIEW_REQUIRED,known brand with existing provenance; actionable diagnostic; not a near-duplicate
52,fixcode,fix:samsung:washer:dead-drum,symptom,/fixcode/samsung/washer/dead-drum,samsung washer dead drum: causes & checks,,,33,39,33,REVIEW_REQUIRED,known brand with existing provenance; actionable diagnostic; not a near-duplicate
52,fixcode,fix:samsung:fridge:not-cooling,symptom,/fixcode/samsung/fridge/not-cooling,samsung fridge not cooling: causes & checks,,,33,39,33,REVIEW_REQUIRED,known brand with existing provenance; actionable diagnostic; not a near-duplicate
52,fixcode,fix:lg:dryer:not-drying,symptom,/fixcode/lg/dryer/not-drying,lg dryer not drying: causes & checks,,,33,39,33,REVIEW_REQUIRED,known brand with existing provenance; actionable diagnostic; not a near-duplicate
52,fixcode,fix:lg:dryer:takes-too-long,symptom,/fixcode/lg/dryer/takes-too-long,lg dryer takes too long: causes & checks,,,33,39,33,REVIEW_REQUIRED,known brand with existing provenance; actionable diagnostic; not a near-duplicate
52,fixcode,fix:samsung:washer:wont-start,symptom,/fixcode/samsung/washer/wont-start,samsung washer wont start: causes & checks,,,33,39,33,REVIEW_REQUIRED,known brand with existing provenance; actionable diagnostic; not a near-duplicate
52,fixcode,fix:samsung:dishwasher:overfilling,symptom,/fixcode/samsung/dishwasher/overfilling,samsung dishwasher overfilling: causes & checks,,,33,39,33,REVIEW_REQUIRED,known brand with existing provenance; actionable diagnostic; not a near-duplicate
52,fixcode,fix:samsung:dishwasher:leaking,symptom,/fixcode/samsung/dishwasher/leaking,samsung dishwasher leaking: causes & checks,,,33,39,33,REVIEW_REQUIRED,known brand with existing provenance; actionable diagnostic; not a near-duplicate
52,fixcode,fix:samsung:dishwasher:will-not-start,symptom,/fixcode/samsung/dishwasher/will-not-start,samsung dishwasher will not start: causes & checks,,,33,39,33,REVIEW_REQUIRED,known brand with existing provenance; actionable diagnostic; not a near-duplicate
52,fixcode,fix:samsung:dishwasher:not-heating,symptom,/fixcode/samsung/dishwasher/not-heating,samsung dishwasher not heating: causes & checks,,,33,39,33,REVIEW_REQUIRED,known brand with existing provenance; actionable diagnostic; not a near-duplicate
52,fixcode,fix:samsung:dishwasher:dishes-wet,symptom,/fixcode/samsung/dishwasher/dishes-wet,samsung dishwasher dishes wet: causes & checks,,,33,39,33,REVIEW_REQUIRED,known brand with existing provenance; actionable diagnostic; not a near-duplicate
52,fixcode,fix:samsung:dishwasher:wont-spin,symptom,/fixcode/samsung/dishwasher/wont-spin,samsung dishwasher wont spin: causes & checks,,,33,39,33,REVIEW_REQUIRED,known brand with existing provenance; actionable diagnostic; not a near-duplicate
52,fixcode,fix:samsung:dishwasher:dead-drum,symptom,/fixcode/samsung/dishwasher/dead-drum,samsung dishwasher dead drum: causes & checks,,,33,39,33,REVIEW_REQUIRED,known brand with existing provenance; actionable diagnostic; not a near-duplicate
52,fixcode,fix:samsung:dryer:door-wont-lock,symptom,/fixcode/samsung/dryer/door-wont-lock,samsung dryer door wont lock: causes & checks,,,33,39,33,REVIEW_REQUIRED,known brand with existing provenance; actionable diagnostic; not a near-duplicate
52,fixcode,fix:samsung:dryer:wont-spin,symptom,/fixcode/samsung/dryer/wont-spin,samsung dryer wont spin: causes & checks,,,33,39,33,REVIEW_REQUIRED,known brand with existing provenance; actionable diagnostic; not a near-duplicate
52,fixcode,fix:samsung:dryer:dead-drum,symptom,/fixcode/samsung/dryer/dead-drum,samsung dryer dead drum: causes & checks,,,33,39,33,REVIEW_REQUIRED,known brand with existing provenance; actionable diagnostic; not a near-duplicate
52,fixcode,fix:samsung:oven:not-heating,symptom,/fixcode/samsung/oven/not-heating,samsung oven not heating: causes & checks,,,33,39,33,REVIEW_REQUIRED,known brand with existing provenance; actionable diagnostic; not a near-duplicate
52,fixcode,fix:samsung:oven:door-wont-lock,symptom,/fixcode/samsung/oven/door-wont-lock,samsung oven door wont lock: causes & checks,,,33,39,33,REVIEW_REQUIRED,known brand with existing provenance; actionable diagnostic; not a near-duplicate
52,fixcode,fix:lg:washer:leaking,symptom,/fixcode/lg/washer/leaking,lg washer leaking: causes & checks,,,33,39,33,REVIEW_REQUIRED,known brand with existing provenance; actionable diagnostic; not a near-duplicate
52,fixcode,fix:lg:washer:wont-start,symptom,/fixcode/lg/washer/wont-start,lg washer wont start: causes & checks,,,33,39,33,REVIEW_REQUIRED,known brand with existing provenance; actionable diagnostic; not a near-duplicate
52,fixcode,fix:lg:washer:standing-water,symptom,/fixcode/lg/washer/standing-water,lg washer standing water: causes & checks,,,33,39,33,REVIEW_REQUIRED,known brand with existing provenance; actionable diagnostic; not a near-duplicate
52,fixcode,fix:lg:dishwasher:leaking,symptom,/fixcode/lg/dishwasher/leaking,lg dishwasher leaking: causes & checks,,,33,39,33,REVIEW_REQUIRED,known brand with existing provenance; actionable diagnostic; not a near-duplicate
52,fixcode,fix:lg:dishwasher:not-heating,symptom,/fixcode/lg/dishwasher/not-heating,lg dishwasher not heating: causes & checks,,,33,39,33,REVIEW_REQUIRED,known brand with existing provenance; actionable diagnostic; not a near-duplicate
52,fixcode,fix:lg:dishwasher:dishes-wet,symptom,/fixcode/lg/dishwasher/dishes-wet,lg dishwasher dishes wet: causes & checks,,,33,39,33,REVIEW_REQUIRED,known brand with existing provenance; actionable diagnostic; not a near-duplicate
52,fixcode,fix:lg:dishwasher:overfilling,symptom,/fixcode/lg/dishwasher/overfilling,lg dishwasher overfilling: causes & checks,,,33,39,33,REVIEW_REQUIRED,known brand with existing provenance; actionable diagnostic; not a near-duplicate
52,fixcode,fix:lg:dishwasher:wont-spin,symptom,/fixcode/lg/dishwasher/wont-spin,lg dishwasher wont spin: causes & checks,,,33,39,33,REVIEW_REQUIRED,known brand with existing provenance; actionable diagnostic; not a near-duplicate
52,fixcode,fix:lg:dishwasher:dead-drum,symptom,/fixcode/lg/dishwasher/dead-drum,lg dishwasher dead drum: causes & checks,,,33,39,33,REVIEW_REQUIRED,known brand with existing provenance; actionable diagnostic; not a near-duplicate
52,fixcode,fix:lg:dryer:door-wont-lock,symptom,/fixcode/lg/dryer/door-wont-lock,lg dryer door wont lock: causes & checks,,,33,39,33,REVIEW_REQUIRED,known brand with existing provenance; actionable diagnostic; not a near-duplicate
52,fixcode,fix:lg:fridge:not-cooling,symptom,/fixcode/lg/fridge/not-cooling,lg fridge not cooling: causes & checks,,,33,39,33,REVIEW_REQUIRED,known brand with existing provenance; actionable diagnostic; not a near-duplicate
52,fixcode,fix:hub:bosch,brand-hub,/fixcode/bosch,bosch appliance errors,,,100,54,100,GRAPH_ONLY,known brand with existing provenance; not a near-duplicate
52,fixcode,fix:hub:miele,brand-hub,/fixcode/miele,miele appliance errors,,,100,54,100,GRAPH_ONLY,known brand with existing provenance; not a near-duplicate
51,fixcode,fix:lg:washer:takes-too-long-to-fill,symptom,/fixcode/lg/washer/takes-too-long-to-fill,lg washer takes too long to fill: causes & checks,,,33,38,33,REVIEW_REQUIRED,known brand with existing provenance; actionable diagnostic; not a near-duplicate
47,fixcode,fix:hub:samsung:washer,appliance-hub,/fixcode/samsung/washer,samsung washer errors,,,47,49,47,GRAPH_ONLY,known brand with existing provenance; not a near-duplicate
47,fixcode,fix:hub:samsung:fridge,appliance-hub,/fixcode/samsung/fridge,samsung fridge errors,,,47,49,47,GRAPH_ONLY,known brand with existing provenance; not a near-duplicate
47,fixcode,fix:hub:samsung:dishwasher,appliance-hub,/fixcode/samsung/dishwasher,samsung dishwasher errors,,,47,49,47,GRAPH_ONLY,known brand with existing provenance; not a near-duplicate
47,fixcode,fix:hub:samsung:dryer,appliance-hub,/fixcode/samsung/dryer,samsung dryer errors,,,47,49,47,GRAPH_ONLY,known brand with existing provenance; not a near-duplicate
47,fixcode,fix:hub:samsung:oven,appliance-hub,/fixcode/samsung/oven,samsung oven errors,,,47,49,47,GRAPH_ONLY,known brand with existing provenance; not a near-duplicate
47,fixcode,fix:hub:lg:washer,appliance-hub,/fixcode/lg/washer,lg washer errors,,,47,49,47,GRAPH_ONLY,known brand with existing provenance; not a near-duplicate
47,fixcode,fix:hub:lg:dryer,appliance-hub,/fixcode/lg/dryer,lg dryer errors,,,47,49,47,GRAPH_ONLY,known brand with existing provenance; not a near-duplicate
47,fixcode,fix:hub:lg:dishwasher,appliance-hub,/fixcode/lg/dishwasher,lg dishwasher errors,,,47,49,47,GRAPH_ONLY,known brand with existing provenance; not a near-duplicate
46,autospec,veh:bmw:3-series:g20:320d-b47:oil,oil-type,/autospec/bmw/3-series/g20/320d-b47/oil,bmw 3-series g20 320d-b47 oil capacity,bmw 3-series g20 320d-b47 oil type,bmw 3-series g20 320d-b47 engine oil,47,68,47,REVIEW_REQUIRED,not a near-duplicate
46,autospec,veh:toyota:corolla:e210:1-8-hybrid:oil,oil-type,/autospec/toyota/corolla/e210/1-8-hybrid/oil,toyota corolla e210 1-8-hybrid oil capacity,toyota corolla e210 1-8-hybrid oil type,toyota corolla e210 1-8-hybrid engine oil,47,68,47,REVIEW_REQUIRED,not a near-duplicate
46,autospec,veh:honda:civic:11:1-5-vtec:oil,oil-type,/autospec/honda/civic/11/1-5-vtec/oil,honda civic 11 1-5-vtec oil capacity,honda civic 11 1-5-vtec oil type,honda civic 11 1-5-vtec engine oil,47,68,47,REVIEW_REQUIRED,not a near-duplicate
46,autospec,veh:mercedes:c-class:w206:c220d:oil,oil-type,/autospec/mercedes/c-class/w206/c220d/oil,mercedes c-class w206 c220d oil capacity,mercedes c-class w206 c220d oil type,mercedes c-class w206 c220d engine oil,47,68,47,REVIEW_REQUIRED,not a near-duplicate
46,autospec,veh:audi:a4:b9:2-0-tdi:oil,oil-type,/autospec/audi/a4/b9/2-0-tdi/oil,audi a4 b9 2-0-tdi oil capacity,audi a4 b9 2-0-tdi oil type,audi a4 b9 2-0-tdi engine oil,47,68,47,REVIEW_REQUIRED,not a near-duplicate
46,autospec,veh:hyundai:tucson:nx4:1-6-hybrid:oil,oil-type,/autospec/hyundai/tucson/nx4/1-6-hybrid/oil,hyundai tucson nx4 1-6-hybrid oil capacity,hyundai tucson nx4 1-6-hybrid oil type,hyundai tucson nx4 1-6-hybrid engine oil,47,68,47,REVIEW_REQUIRED,not a near-duplicate
46,autospec,veh:kia:sportage:nq5:1-6-hybrid:oil,oil-type,/autospec/kia/sportage/nq5/1-6-hybrid/oil,kia sportage nq5 1-6-hybrid oil capacity,kia sportage nq5 1-6-hybrid oil type,kia sportage nq5 1-6-hybrid engine oil,47,68,47,REVIEW_REQUIRED,not a near-duplicate
46,autospec,veh:volvo:xc60:t8:recharge:oil,oil-type,/autospec/volvo/xc60/spa/t8-recharge/oil,volvo xc60 t8 recharge oil capacity,volvo xc60 t8 recharge oil type,volvo xc60 t8 recharge engine oil,47,68,47,REVIEW_REQUIRED,not a near-duplicate
46,autospec,veh:toyota:rav4:xa50:hybrid:oil,oil-type,/autospec/toyota/rav4/xa50/2-5-hybrid/oil,toyota rav4 xa50 hybrid oil capacity,toyota rav4 xa50 hybrid oil type,toyota rav4 xa50 hybrid engine oil,47,68,47,REVIEW_REQUIRED,not a near-duplicate
46,autospec,veh:bmw:x5:g05:30d:oil,oil-type,/autospec/bmw/x5/g05/30d-b57/oil,bmw x5 g05 30d oil capacity,bmw x5 g05 30d oil type,bmw x5 g05 30d engine oil,47,68,47,REVIEW_REQUIRED,not a near-duplicate
46,autospec,veh:vw:polo:aw:1-0-tsi:oil,oil-type,/autospec/volkswagen/polo/aw/1-0-tsi/oil,vw polo aw 1-0-tsi oil capacity,vw polo aw 1-0-tsi oil type,vw polo aw 1-0-tsi engine oil,47,68,47,REVIEW_REQUIRED,not a near-duplicate
46,autospec,veh:honda:cr-v:rw:2-0-hybrid:oil,oil-type,/autospec/honda/cr-v/rw/2-0-hybrid/oil,honda cr-v rw 2-0-hybrid oil capacity,honda cr-v rw 2-0-hybrid oil type,honda cr-v rw 2-0-hybrid engine oil,47,68,47,REVIEW_REQUIRED,not a near-duplicate
46,wearthere,dest:paris:1,wear-month,/wearthere/paris/january/what-to-wear,what to wear in paris in january,paris january packing list,what clothes for paris january,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:paris:6,wear-month,/wearthere/paris/june/what-to-wear,what to wear in paris in june,paris june packing list,what clothes for paris june,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:tokyo:1,wear-month,/wearthere/tokyo/january/what-to-wear,what to wear in tokyo in january,tokyo january packing list,what clothes for tokyo january,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:tokyo:2,wear-month,/wearthere/tokyo/february/what-to-wear,what to wear in tokyo in february,tokyo february packing list,what clothes for tokyo february,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:tokyo:7,wear-month,/wearthere/tokyo/july/what-to-wear,what to wear in tokyo in july,tokyo july packing list,what clothes for tokyo july,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:tokyo:8,wear-month,/wearthere/tokyo/august/what-to-wear,what to wear in tokyo in august,tokyo august packing list,what clothes for tokyo august,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:new-york:1,wear-month,/wearthere/new-york/january/what-to-wear,what to wear in new york in january,new york january packing list,what clothes for new york january,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:new-york:2,wear-month,/wearthere/new-york/february/what-to-wear,what to wear in new york in february,new york february packing list,what clothes for new york february,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:new-york:7,wear-month,/wearthere/new-york/july/what-to-wear,what to wear in new york in july,new york july packing list,what clothes for new york july,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:new-york:8,wear-month,/wearthere/new-york/august/what-to-wear,what to wear in new york in august,new york august packing list,what clothes for new york august,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:london:3,wear-month,/wearthere/london/march/what-to-wear,what to wear in london in march,london march packing list,what clothes for london march,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:london:4,wear-month,/wearthere/london/april/what-to-wear,what to wear in london in april,london april packing list,what clothes for london april,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:london:6,wear-month,/wearthere/london/june/what-to-wear,what to wear in london in june,london june packing list,what clothes for london june,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:london:7,wear-month,/wearthere/london/july/what-to-wear,what to wear in london in july,london july packing list,what clothes for london july,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:london:8,wear-month,/wearthere/london/august/what-to-wear,what to wear in london in august,london august packing list,what clothes for london august,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:london:9,wear-month,/wearthere/london/september/what-to-wear,what to wear in london in september,london september packing list,what clothes for london september,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:barcelona:2,wear-month,/wearthere/barcelona/february/what-to-wear,what to wear in barcelona in february,barcelona february packing list,what clothes for barcelona february,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:barcelona:3,wear-month,/wearthere/barcelona/march/what-to-wear,what to wear in barcelona in march,barcelona march packing list,what clothes for barcelona march,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:barcelona:4,wear-month,/wearthere/barcelona/april/what-to-wear,what to wear in barcelona in april,barcelona april packing list,what clothes for barcelona april,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:barcelona:6,wear-month,/wearthere/barcelona/june/what-to-wear,what to wear in barcelona in june,barcelona june packing list,what clothes for barcelona june,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:barcelona:7,wear-month,/wearthere/barcelona/july/what-to-wear,what to wear in barcelona in july,barcelona july packing list,what clothes for barcelona july,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:barcelona:8,wear-month,/wearthere/barcelona/august/what-to-wear,what to wear in barcelona in august,barcelona august packing list,what clothes for barcelona august,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:reykjavik:1,wear-month,/wearthere/reykjavik/january/what-to-wear,what to wear in reykjavik in january,reykjavik january packing list,what clothes for reykjavik january,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:reykjavik:2,wear-month,/wearthere/reykjavik/february/what-to-wear,what to wear in reykjavik in february,reykjavik february packing list,what clothes for reykjavik february,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:reykjavik:3,wear-month,/wearthere/reykjavik/march/what-to-wear,what to wear in reykjavik in march,reykjavik march packing list,what clothes for reykjavik march,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:reykjavik:6,wear-month,/wearthere/reykjavik/june/what-to-wear,what to wear in reykjavik in june,reykjavik june packing list,what clothes for reykjavik june,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:reykjavik:7,wear-month,/wearthere/reykjavik/july/what-to-wear,what to wear in reykjavik in july,reykjavik july packing list,what clothes for reykjavik july,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:reykjavik:8,wear-month,/wearthere/reykjavik/august/what-to-wear,what to wear in reykjavik in august,reykjavik august packing list,what clothes for reykjavik august,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:reykjavik:9,wear-month,/wearthere/reykjavik/september/what-to-wear,what to wear in reykjavik in september,reykjavik september packing list,what clothes for reykjavik september,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:reykjavik:11,wear-month,/wearthere/reykjavik/november/what-to-wear,what to wear in reykjavik in november,reykjavik november packing list,what clothes for reykjavik november,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:reykjavik:12,wear-month,/wearthere/reykjavik/december/what-to-wear,what to wear in reykjavik in december,reykjavik december packing list,what clothes for reykjavik december,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:dubai:1,wear-month,/wearthere/dubai/january/what-to-wear,what to wear in dubai in january,dubai january packing list,what clothes for dubai january,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:dubai:2,wear-month,/wearthere/dubai/february/what-to-wear,what to wear in dubai in february,dubai february packing list,what clothes for dubai february,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:dubai:5,wear-month,/wearthere/dubai/may/what-to-wear,what to wear in dubai in may,dubai may packing list,what clothes for dubai may,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:dubai:6,wear-month,/wearthere/dubai/june/what-to-wear,what to wear in dubai in june,dubai june packing list,what clothes for dubai june,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:dubai:7,wear-month,/wearthere/dubai/july/what-to-wear,what to wear in dubai in july,dubai july packing list,what clothes for dubai july,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:dubai:8,wear-month,/wearthere/dubai/august/what-to-wear,what to wear in dubai in august,dubai august packing list,what clothes for dubai august,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:lisbon:1,wear-month,/wearthere/lisbon/january/what-to-wear,what to wear in lisbon in january,lisbon january packing list,what clothes for lisbon january,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:lisbon:2,wear-month,/wearthere/lisbon/february/what-to-wear,what to wear in lisbon in february,lisbon february packing list,what clothes for lisbon february,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:lisbon:3,wear-month,/wearthere/lisbon/march/what-to-wear,what to wear in lisbon in march,lisbon march packing list,what clothes for lisbon march,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:lisbon:4,wear-month,/wearthere/lisbon/april/what-to-wear,what to wear in lisbon in april,lisbon april packing list,what clothes for lisbon april,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:lisbon:5,wear-month,/wearthere/lisbon/may/what-to-wear,what to wear in lisbon in may,lisbon may packing list,what clothes for lisbon may,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:lisbon:6,wear-month,/wearthere/lisbon/june/what-to-wear,what to wear in lisbon in june,lisbon june packing list,what clothes for lisbon june,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:lisbon:11,wear-month,/wearthere/lisbon/november/what-to-wear,what to wear in lisbon in november,lisbon november packing list,what clothes for lisbon november,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:lisbon:12,wear-month,/wearthere/lisbon/december/what-to-wear,what to wear in lisbon in december,lisbon december packing list,what clothes for lisbon december,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:rome:1,wear-month,/wearthere/rome/january/what-to-wear,what to wear in rome in january,rome january packing list,what clothes for rome january,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:rome:2,wear-month,/wearthere/rome/february/what-to-wear,what to wear in rome in february,rome february packing list,what clothes for rome february,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:rome:3,wear-month,/wearthere/rome/march/what-to-wear,what to wear in rome in march,rome march packing list,what clothes for rome march,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:rome:7,wear-month,/wearthere/rome/july/what-to-wear,what to wear in rome in july,rome july packing list,what clothes for rome july,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:rome:8,wear-month,/wearthere/rome/august/what-to-wear,what to wear in rome in august,rome august packing list,what clothes for rome august,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:amsterdam:1,wear-month,/wearthere/amsterdam/january/what-to-wear,what to wear in amsterdam in january,amsterdam january packing list,what clothes for amsterdam january,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:amsterdam:2,wear-month,/wearthere/amsterdam/february/what-to-wear,what to wear in amsterdam in february,amsterdam february packing list,what clothes for amsterdam february,47,68,47,GRAPH_ONLY,not a near-duplicate
