priority,site,page_id,page_family,canonical_candidate,primary_query,query_2,query_3,truth_score,quality_score,provenance_score,current_state,reason_for_priority
46,wearthere,dest:bangkok:9,wear-month,/wearthere/bangkok/september/what-to-wear,what to wear in bangkok in september,bangkok september packing list,what clothes for bangkok september,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:bangkok:10,wear-month,/wearthere/bangkok/october/what-to-wear,what to wear in bangkok in october,bangkok october packing list,what clothes for bangkok october,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:marrakech:1,wear-month,/wearthere/marrakech/january/what-to-wear,what to wear in marrakech in january,marrakech january packing list,what clothes for marrakech january,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:marrakech:2,wear-month,/wearthere/marrakech/february/what-to-wear,what to wear in marrakech in february,marrakech february packing list,what clothes for marrakech february,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:marrakech:3,wear-month,/wearthere/marrakech/march/what-to-wear,what to wear in marrakech in march,marrakech march packing list,what clothes for marrakech march,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:marrakech:4,wear-month,/wearthere/marrakech/april/what-to-wear,what to wear in marrakech in april,marrakech april packing list,what clothes for marrakech april,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:istanbul:1,wear-month,/wearthere/istanbul/january/what-to-wear,what to wear in istanbul in january,istanbul january packing list,what clothes for istanbul january,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:istanbul:2,wear-month,/wearthere/istanbul/february/what-to-wear,what to wear in istanbul in february,istanbul february packing list,what clothes for istanbul february,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:istanbul:3,wear-month,/wearthere/istanbul/march/what-to-wear,what to wear in istanbul in march,istanbul march packing list,what clothes for istanbul march,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:istanbul:6,wear-month,/wearthere/istanbul/june/what-to-wear,what to wear in istanbul in june,istanbul june packing list,what clothes for istanbul june,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:istanbul:7,wear-month,/wearthere/istanbul/july/what-to-wear,what to wear in istanbul in july,istanbul july packing list,what clothes for istanbul july,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:istanbul:8,wear-month,/wearthere/istanbul/august/what-to-wear,what to wear in istanbul in august,istanbul august packing list,what clothes for istanbul august,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:hong-kong:1,wear-month,/wearthere/hong-kong/january/what-to-wear,what to wear in hong kong in january,hong kong january packing list,what clothes for hong kong january,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:hong-kong:2,wear-month,/wearthere/hong-kong/february/what-to-wear,what to wear in hong kong in february,hong kong february packing list,what clothes for hong kong february,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:hong-kong:3,wear-month,/wearthere/hong-kong/march/what-to-wear,what to wear in hong kong in march,hong kong march packing list,what clothes for hong kong march,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:hong-kong:6,wear-month,/wearthere/hong-kong/june/what-to-wear,what to wear in hong kong in june,hong kong june packing list,what clothes for hong kong june,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:hong-kong:7,wear-month,/wearthere/hong-kong/july/what-to-wear,what to wear in hong kong in july,hong kong july packing list,what clothes for hong kong july,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:hong-kong:8,wear-month,/wearthere/hong-kong/august/what-to-wear,what to wear in hong kong in august,hong kong august packing list,what clothes for hong kong august,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:hong-kong:10,wear-month,/wearthere/hong-kong/october/what-to-wear,what to wear in hong kong in october,hong kong october packing list,what clothes for hong kong october,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:miami:1,wear-month,/wearthere/miami/january/what-to-wear,what to wear in miami in january,miami january packing list,what clothes for miami january,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:miami:2,wear-month,/wearthere/miami/february/what-to-wear,what to wear in miami in february,miami february packing list,what clothes for miami february,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:miami:3,wear-month,/wearthere/miami/march/what-to-wear,what to wear in miami in march,miami march packing list,what clothes for miami march,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:miami:4,wear-month,/wearthere/miami/april/what-to-wear,what to wear in miami in april,miami april packing list,what clothes for miami april,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:miami:6,wear-month,/wearthere/miami/june/what-to-wear,what to wear in miami in june,miami june packing list,what clothes for miami june,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:miami:7,wear-month,/wearthere/miami/july/what-to-wear,what to wear in miami in july,miami july packing list,what clothes for miami july,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:miami:8,wear-month,/wearthere/miami/august/what-to-wear,what to wear in miami in august,miami august packing list,what clothes for miami august,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:miami:9,wear-month,/wearthere/miami/september/what-to-wear,what to wear in miami in september,miami september packing list,what clothes for miami september,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:miami:11,wear-month,/wearthere/miami/november/what-to-wear,what to wear in miami in november,miami november packing list,what clothes for miami november,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:miami:12,wear-month,/wearthere/miami/december/what-to-wear,what to wear in miami in december,miami december packing list,what clothes for miami december,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:osaka:1,wear-month,/wearthere/osaka/january/what-to-wear,what to wear in osaka in january,osaka january packing list,what clothes for osaka january,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:osaka:2,wear-month,/wearthere/osaka/february/what-to-wear,what to wear in osaka in february,osaka february packing list,what clothes for osaka february,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:osaka:7,wear-month,/wearthere/osaka/july/what-to-wear,what to wear in osaka in july,osaka july packing list,what clothes for osaka july,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:osaka:8,wear-month,/wearthere/osaka/august/what-to-wear,what to wear in osaka in august,osaka august packing list,what clothes for osaka august,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:vancouver:2,wear-month,/wearthere/vancouver/february/what-to-wear,what to wear in vancouver in february,vancouver february packing list,what clothes for vancouver february,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:vancouver:3,wear-month,/wearthere/vancouver/march/what-to-wear,what to wear in vancouver in march,vancouver march packing list,what clothes for vancouver march,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:vancouver:4,wear-month,/wearthere/vancouver/april/what-to-wear,what to wear in vancouver in april,vancouver april packing list,what clothes for vancouver april,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:vancouver:6,wear-month,/wearthere/vancouver/june/what-to-wear,what to wear in vancouver in june,vancouver june packing list,what clothes for vancouver june,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:vancouver:7,wear-month,/wearthere/vancouver/july/what-to-wear,what to wear in vancouver in july,vancouver july packing list,what clothes for vancouver july,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:vancouver:8,wear-month,/wearthere/vancouver/august/what-to-wear,what to wear in vancouver in august,vancouver august packing list,what clothes for vancouver august,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:edinburgh:2,wear-month,/wearthere/edinburgh/february/what-to-wear,what to wear in edinburgh in february,edinburgh february packing list,what clothes for edinburgh february,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:edinburgh:3,wear-month,/wearthere/edinburgh/march/what-to-wear,what to wear in edinburgh in march,edinburgh march packing list,what clothes for edinburgh march,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:edinburgh:4,wear-month,/wearthere/edinburgh/april/what-to-wear,what to wear in edinburgh in april,edinburgh april packing list,what clothes for edinburgh april,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:edinburgh:5,wear-month,/wearthere/edinburgh/may/what-to-wear,what to wear in edinburgh in may,edinburgh may packing list,what clothes for edinburgh may,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:edinburgh:6,wear-month,/wearthere/edinburgh/june/what-to-wear,what to wear in edinburgh in june,edinburgh june packing list,what clothes for edinburgh june,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:edinburgh:9,wear-month,/wearthere/edinburgh/september/what-to-wear,what to wear in edinburgh in september,edinburgh september packing list,what clothes for edinburgh september,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:edinburgh:11,wear-month,/wearthere/edinburgh/november/what-to-wear,what to wear in edinburgh in november,edinburgh november packing list,what clothes for edinburgh november,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:florence:1,wear-month,/wearthere/florence/january/what-to-wear,what to wear in florence in january,florence january packing list,what clothes for florence january,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:florence:2,wear-month,/wearthere/florence/february/what-to-wear,what to wear in florence in february,florence february packing list,what clothes for florence february,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:florence:3,wear-month,/wearthere/florence/march/what-to-wear,what to wear in florence in march,florence march packing list,what clothes for florence march,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:florence:6,wear-month,/wearthere/florence/june/what-to-wear,what to wear in florence in june,florence june packing list,what clothes for florence june,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:florence:7,wear-month,/wearthere/florence/july/what-to-wear,what to wear in florence in july,florence july packing list,what clothes for florence july,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:florence:8,wear-month,/wearthere/florence/august/what-to-wear,what to wear in florence in august,florence august packing list,what clothes for florence august,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:cape-town:1,wear-month,/wearthere/cape-town/january/what-to-wear,what to wear in cape town in january,cape town january packing list,what clothes for cape town january,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:cape-town:2,wear-month,/wearthere/cape-town/february/what-to-wear,what to wear in cape town in february,cape town february packing list,what clothes for cape town february,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:cape-town:3,wear-month,/wearthere/cape-town/march/what-to-wear,what to wear in cape town in march,cape town march packing list,what clothes for cape town march,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:cape-town:4,wear-month,/wearthere/cape-town/april/what-to-wear,what to wear in cape town in april,cape town april packing list,what clothes for cape town april,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:cape-town:5,wear-month,/wearthere/cape-town/may/what-to-wear,what to wear in cape town in may,cape town may packing list,what clothes for cape town may,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:cape-town:7,wear-month,/wearthere/cape-town/july/what-to-wear,what to wear in cape town in july,cape town july packing list,what clothes for cape town july,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:cape-town:9,wear-month,/wearthere/cape-town/september/what-to-wear,what to wear in cape town in september,cape town september packing list,what clothes for cape town september,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:cape-town:10,wear-month,/wearthere/cape-town/october/what-to-wear,what to wear in cape town in october,cape town october packing list,what clothes for cape town october,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:cape-town:11,wear-month,/wearthere/cape-town/november/what-to-wear,what to wear in cape town in november,cape town november packing list,what clothes for cape town november,47,68,47,GRAPH_ONLY,not a near-duplicate
46,wearthere,dest:cape-town:12,wear-month,/wearthere/cape-town/december/what-to-wear,what to wear in cape town in december,cape town december packing list,what clothes for cape town december,47,68,47,GRAPH_ONLY,not a near-duplicate
45,autospec,veh:vw:golf:mk8:2-0-tdi:oil,oil-type,/autospec/volkswagen/golf/mk8/2-0-tdi/oil,vw golf mk8 2-0-tdi oil capacity,vw golf mk8 2-0-tdi oil type,vw golf mk8 2-0-tdi engine oil,33,67,33,REVIEW_REQUIRED,not a near-duplicate
45,autospec,veh:peugeot:208:p21:1-2-puretech:oil,oil-type,/autospec/peugeot/208/p21/1-2-puretech/oil,peugeot 208 p21 1-2-puretech oil capacity,peugeot 208 p21 1-2-puretech oil type,peugeot 208 p21 1-2-puretech engine oil,33,67,33,REVIEW_REQUIRED,not a near-duplicate
45,autospec,veh:renault:clio:v:1-0-tce:oil,oil-type,/autospec/renault/clio/5/1-0-tce/oil,renault clio v 1-0-tce oil capacity,renault clio v 1-0-tce oil type,renault clio v 1-0-tce engine oil,33,67,33,REVIEW_REQUIRED,not a near-duplicate
45,autospec,veh:ford:focus:mk4:1-0-ecoboost:oil,oil-type,/autospec/ford/focus/mk4/1-0-ecoboost/oil,ford focus mk4 1-0-ecoboost oil capacity,ford focus mk4 1-0-ecoboost oil type,ford focus mk4 1-0-ecoboost engine oil,33,67,33,REVIEW_REQUIRED,not a near-duplicate
45,autospec,veh:peugeot:308:t9:1-2-puretech:oil,oil-type,/autospec/peugeot/308/t9/1-2-puretech/oil,peugeot 308 t9 1-2-puretech oil capacity,peugeot 308 t9 1-2-puretech oil type,peugeot 308 t9 1-2-puretech engine oil,33,67,33,REVIEW_REQUIRED,not a near-duplicate
45,autospec,veh:nissan:qashqai:j12:1-3-digt:oil,oil-type,/autospec/nissan/qashqai/j12/1-3-digt/oil,nissan qashqai j12 1-3-digt oil capacity,nissan qashqai j12 1-3-digt oil type,nissan qashqai j12 1-3-digt engine oil,33,67,33,REVIEW_REQUIRED,not a near-duplicate
44,fixcode,fix:hub:samsung,brand-hub,/fixcode/samsung,samsung appliance errors,,,47,46,47,GRAPH_ONLY,known brand with existing provenance; not a near-duplicate
44,fixcode,fix:hub:lg,brand-hub,/fixcode/lg,lg appliance errors,,,47,46,47,GRAPH_ONLY,known brand with existing provenance; not a near-duplicate
42,fixcode,fix:hub:lg:fridge,appliance-hub,/fixcode/lg/fridge,lg fridge errors,,,47,44,47,GRAPH_ONLY,known brand with existing provenance; not a near-duplicate
38,wearthere,dest:paris:2,wear-month,/wearthere/paris/february/what-to-wear,what to wear in paris in february,paris february packing list,what clothes for paris february,47,68,47,GRAPH_ONLY,GRAPH_ONLY
38,wearthere,dest:paris:7,wear-month,/wearthere/paris/july/what-to-wear,what to wear in paris in july,paris july packing list,what clothes for paris july,47,68,47,GRAPH_ONLY,GRAPH_ONLY
38,wearthere,dest:paris:8,wear-month,/wearthere/paris/august/what-to-wear,what to wear in paris in august,paris august packing list,what clothes for paris august,47,68,47,GRAPH_ONLY,GRAPH_ONLY
38,wearthere,dest:london:1,wear-month,/wearthere/london/january/what-to-wear,what to wear in london in january,london january packing list,what clothes for london january,47,68,47,GRAPH_ONLY,GRAPH_ONLY
38,wearthere,dest:london:2,wear-month,/wearthere/london/february/what-to-wear,what to wear in london in february,london february packing list,what clothes for london february,47,68,47,GRAPH_ONLY,GRAPH_ONLY
38,wearthere,dest:barcelona:1,wear-month,/wearthere/barcelona/january/what-to-wear,what to wear in barcelona in january,barcelona january packing list,what clothes for barcelona january,47,68,47,GRAPH_ONLY,GRAPH_ONLY
38,wearthere,dest:lisbon:7,wear-month,/wearthere/lisbon/july/what-to-wear,what to wear in lisbon in july,lisbon july packing list,what clothes for lisbon july,47,68,47,GRAPH_ONLY,GRAPH_ONLY
38,wearthere,dest:lisbon:8,wear-month,/wearthere/lisbon/august/what-to-wear,what to wear in lisbon in august,lisbon august packing list,what clothes for lisbon august,47,68,47,GRAPH_ONLY,GRAPH_ONLY
38,wearthere,dest:singapore:3,wear-month,/wearthere/singapore/march/what-to-wear,what to wear in singapore in march,singapore march packing list,what clothes for singapore march,47,68,47,GRAPH_ONLY,GRAPH_ONLY
38,wearthere,dest:singapore:4,wear-month,/wearthere/singapore/april/what-to-wear,what to wear in singapore in april,singapore april packing list,what clothes for singapore april,47,68,47,GRAPH_ONLY,GRAPH_ONLY
38,wearthere,dest:singapore:5,wear-month,/wearthere/singapore/may/what-to-wear,what to wear in singapore in may,singapore may packing list,what clothes for singapore may,47,68,47,GRAPH_ONLY,GRAPH_ONLY
38,wearthere,dest:singapore:6,wear-month,/wearthere/singapore/june/what-to-wear,what to wear in singapore in june,singapore june packing list,what clothes for singapore june,47,68,47,GRAPH_ONLY,GRAPH_ONLY
38,wearthere,dest:singapore:7,wear-month,/wearthere/singapore/july/what-to-wear,what to wear in singapore in july,singapore july packing list,what clothes for singapore july,47,68,47,GRAPH_ONLY,GRAPH_ONLY
38,wearthere,dest:singapore:9,wear-month,/wearthere/singapore/september/what-to-wear,what to wear in singapore in september,singapore september packing list,what clothes for singapore september,47,68,47,GRAPH_ONLY,GRAPH_ONLY
38,wearthere,dest:los-angeles:4,wear-month,/wearthere/los-angeles/april/what-to-wear,what to wear in los angeles in april,los angeles april packing list,what clothes for los angeles april,47,68,47,GRAPH_ONLY,GRAPH_ONLY
38,wearthere,dest:los-angeles:7,wear-month,/wearthere/los-angeles/july/what-to-wear,what to wear in los angeles in july,los angeles july packing list,what clothes for los angeles july,47,68,47,GRAPH_ONLY,GRAPH_ONLY
38,wearthere,dest:los-angeles:8,wear-month,/wearthere/los-angeles/august/what-to-wear,what to wear in los angeles in august,los angeles august packing list,what clothes for los angeles august,47,68,47,GRAPH_ONLY,GRAPH_ONLY
38,wearthere,dest:dublin:1,wear-month,/wearthere/dublin/january/what-to-wear,what to wear in dublin in january,dublin january packing list,what clothes for dublin january,47,68,47,GRAPH_ONLY,GRAPH_ONLY
38,wearthere,dest:dublin:8,wear-month,/wearthere/dublin/august/what-to-wear,what to wear in dublin in august,dublin august packing list,what clothes for dublin august,47,68,47,GRAPH_ONLY,GRAPH_ONLY
38,wearthere,dest:dublin:12,wear-month,/wearthere/dublin/december/what-to-wear,what to wear in dublin in december,dublin december packing list,what clothes for dublin december,47,68,47,GRAPH_ONLY,GRAPH_ONLY
38,wearthere,dest:marrakech:7,wear-month,/wearthere/marrakech/july/what-to-wear,what to wear in marrakech in july,marrakech july packing list,what clothes for marrakech july,47,68,47,GRAPH_ONLY,GRAPH_ONLY
38,wearthere,dest:marrakech:8,wear-month,/wearthere/marrakech/august/what-to-wear,what to wear in marrakech in august,marrakech august packing list,what clothes for marrakech august,47,68,47,GRAPH_ONLY,GRAPH_ONLY
38,wearthere,dest:edinburgh:1,wear-month,/wearthere/edinburgh/january/what-to-wear,what to wear in edinburgh in january,edinburgh january packing list,what clothes for edinburgh january,47,68,47,GRAPH_ONLY,GRAPH_ONLY
38,wearthere,dest:edinburgh:7,wear-month,/wearthere/edinburgh/july/what-to-wear,what to wear in edinburgh in july,edinburgh july packing list,what clothes for edinburgh july,47,68,47,GRAPH_ONLY,GRAPH_ONLY
38,wearthere,dest:edinburgh:8,wear-month,/wearthere/edinburgh/august/what-to-wear,what to wear in edinburgh in august,edinburgh august packing list,what clothes for edinburgh august,47,68,47,GRAPH_ONLY,GRAPH_ONLY
38,wearthere,dest:edinburgh:12,wear-month,/wearthere/edinburgh/december/what-to-wear,what to wear in edinburgh in december,edinburgh december packing list,what clothes for edinburgh december,47,68,47,GRAPH_ONLY,GRAPH_ONLY
38,wearthere,dest:cape-town:6,wear-month,/wearthere/cape-town/june/what-to-wear,what to wear in cape town in june,cape town june packing list,what clothes for cape town june,47,68,47,GRAPH_ONLY,GRAPH_ONLY
38,wearthere,dest:cape-town:8,wear-month,/wearthere/cape-town/august/what-to-wear,what to wear in cape town in august,cape town august packing list,what clothes for cape town august,47,68,47,GRAPH_ONLY,GRAPH_ONLY
31,chargematch,dev:iphone-16,device-hub,/chargematch/iphone-16,iphone-16 charger wattage,iphone-16 max charging wattage,best charger for iphone-16,47,53,47,GRAPH_ONLY,not a near-duplicate
31,chargematch,dev:iphone-15,device-hub,/chargematch/iphone-15,iphone-15 charger wattage,iphone-15 max charging wattage,best charger for iphone-15,47,53,47,GRAPH_ONLY,not a near-duplicate
31,chargematch,dev:mba-m3-13,device-hub,/chargematch/macbook-air-13-m3,macbook-air-13-m3 charger wattage,macbook-air-13-m3 max charging wattage,best charger for macbook-air-13-m3,47,53,47,GRAPH_ONLY,not a near-duplicate
31,chargematch,dev:mbp-14,device-hub,/chargematch/macbook-pro-14-m3,macbook-pro-14-m3 charger wattage,macbook-pro-14-m3 max charging wattage,best charger for macbook-pro-14-m3,47,53,47,GRAPH_ONLY,not a near-duplicate
31,chargematch,dev:ipad-pro-m4,device-hub,/chargematch/ipad-pro-m4,ipad-pro-m4 charger wattage,ipad-pro-m4 max charging wattage,best charger for ipad-pro-m4,47,53,47,GRAPH_ONLY,not a near-duplicate
31,chargematch,dev:steam-deck,device-hub,/chargematch/steam-deck,steam-deck charger wattage,steam-deck max charging wattage,best charger for steam-deck,47,53,47,GRAPH_ONLY,not a near-duplicate
31,chargematch,dev:galaxy-s24,device-hub,/chargematch/galaxy-s24,galaxy-s24 charger wattage,galaxy-s24 max charging wattage,best charger for galaxy-s24,47,53,47,GRAPH_ONLY,not a near-duplicate
31,chargematch,dev:pixel-8,device-hub,/chargematch/pixel-8,pixel-8 charger wattage,pixel-8 max charging wattage,best charger for pixel-8,47,53,47,GRAPH_ONLY,not a near-duplicate
31,chargematch,dev:switch,device-hub,/chargematch/nintendo-switch,nintendo-switch charger wattage,nintendo-switch max charging wattage,best charger for nintendo-switch,47,53,47,GRAPH_ONLY,not a near-duplicate
31,chargematch,dev:airpods-pro,device-wattage,/chargematch/airpods-pro-usbc,airpods-pro-usbc charger wattage,airpods-pro-usbc max charging wattage,best charger for airpods-pro-usbc,47,53,47,GRAPH_ONLY,not a near-duplicate
31,chargematch,dev:watch,device-wattage,/chargematch/apple-watch,apple-watch charger wattage,apple-watch max charging wattage,best charger for apple-watch,47,53,47,GRAPH_ONLY,not a near-duplicate
31,chargematch,dev:iphone-16-pro,device-hub,/chargematch/iphone-16-pro,iphone-16-pro charger wattage,iphone-16-pro max charging wattage,best charger for iphone-16-pro,47,53,47,GRAPH_ONLY,not a near-duplicate
31,chargematch,dev:iphone-14,device-hub,/chargematch/iphone-14,iphone-14 charger wattage,iphone-14 max charging wattage,best charger for iphone-14,47,53,47,GRAPH_ONLY,not a near-duplicate
31,chargematch,dev:mba-m3-15,device-hub,/chargematch/macbook-air-15-m3,macbook-air-15-m3 charger wattage,macbook-air-15-m3 max charging wattage,best charger for macbook-air-15-m3,47,53,47,GRAPH_ONLY,not a near-duplicate
31,chargematch,dev:ipad-air-m2,device-wattage,/chargematch/ipad-air-m2,ipad-air-m2 charger wattage,ipad-air-m2 max charging wattage,best charger for ipad-air-m2,47,53,47,GRAPH_ONLY,not a near-duplicate
31,chargematch,dev:pixel-9,device-hub,/chargematch/pixel-9,pixel-9 charger wattage,pixel-9 max charging wattage,best charger for pixel-9,47,53,47,GRAPH_ONLY,not a near-duplicate
31,chargematch,dev:s24-ultra,device-hub,/chargematch/galaxy-s24-ultra,galaxy-s24-ultra charger wattage,galaxy-s24-ultra max charging wattage,best charger for galaxy-s24-ultra,47,53,47,GRAPH_ONLY,not a near-duplicate
31,chargematch,dev:steam-deck-oled,device-hub,/chargematch/steam-deck-oled,steam-deck-oled charger wattage,steam-deck-oled max charging wattage,best charger for steam-deck-oled,47,53,47,GRAPH_ONLY,not a near-duplicate
31,chargematch,dev:switch-oled,device-hub,/chargematch/nintendo-switch-oled,nintendo-switch-oled charger wattage,nintendo-switch-oled max charging wattage,best charger for nintendo-switch-oled,47,53,47,GRAPH_ONLY,not a near-duplicate
31,chargematch,dev:framework-13,device-wattage,/chargematch/framework-13,framework-13 charger wattage,framework-13 max charging wattage,best charger for framework-13,47,53,47,GRAPH_ONLY,not a near-duplicate
31,chargematch,dev:quest-3,device-wattage,/chargematch/quest-3,quest-3 charger wattage,quest-3 max charging wattage,best charger for quest-3,47,53,47,GRAPH_ONLY,not a near-duplicate
31,chargematch,dev:tab-s9,device-wattage,/chargematch/galaxy-tab-s9,galaxy-tab-s9 charger wattage,galaxy-tab-s9 max charging wattage,best charger for galaxy-tab-s9,47,53,47,GRAPH_ONLY,not a near-duplicate
30,autospec,veh:bmw:3-series:g20:320d-b47:tyres,tyre-pressure,/autospec/bmw/3-series/g20/320d-b47/tyres,bmw 3-series g20 320d-b47 tyre pressure,bmw 3-series g20 320d-b47 tire pressure,,47,52,47,GRAPH_ONLY,not a near-duplicate
30,autospec,veh:toyota:corolla:e210:1-8-hybrid:tyres,tyre-pressure,/autospec/toyota/corolla/e210/1-8-hybrid/tyres,toyota corolla e210 1-8-hybrid tyre pressure,toyota corolla e210 1-8-hybrid tire pressure,,47,52,47,GRAPH_ONLY,not a near-duplicate
30,autospec,veh:honda:civic:11:1-5-vtec:tyres,tyre-pressure,/autospec/honda/civic/11/1-5-vtec/tyres,honda civic 11 1-5-vtec tyre pressure,honda civic 11 1-5-vtec tire pressure,,47,52,47,GRAPH_ONLY,not a near-duplicate
30,autospec,veh:mercedes:c-class:w206:c220d:tyres,tyre-pressure,/autospec/mercedes/c-class/w206/c220d/tyres,mercedes c-class w206 c220d tyre pressure,mercedes c-class w206 c220d tire pressure,,47,52,47,GRAPH_ONLY,not a near-duplicate
30,autospec,veh:audi:a4:b9:2-0-tdi:tyres,tyre-pressure,/autospec/audi/a4/b9/2-0-tdi/tyres,audi a4 b9 2-0-tdi tyre pressure,audi a4 b9 2-0-tdi tire pressure,,47,52,47,GRAPH_ONLY,not a near-duplicate
30,autospec,veh:hyundai:tucson:nx4:1-6-hybrid:tyres,tyre-pressure,/autospec/hyundai/tucson/nx4/1-6-hybrid/tyres,hyundai tucson nx4 1-6-hybrid tyre pressure,hyundai tucson nx4 1-6-hybrid tire pressure,,47,52,47,GRAPH_ONLY,not a near-duplicate
30,autospec,veh:kia:sportage:nq5:1-6-hybrid:tyres,tyre-pressure,/autospec/kia/sportage/nq5/1-6-hybrid/tyres,kia sportage nq5 1-6-hybrid tyre pressure,kia sportage nq5 1-6-hybrid tire pressure,,47,52,47,GRAPH_ONLY,not a near-duplicate
30,autospec,veh:volvo:xc60:t8:recharge:tyres,tyre-pressure,/autospec/volvo/xc60/spa/t8-recharge/tyres,volvo xc60 t8 recharge tyre pressure,volvo xc60 t8 recharge tire pressure,,47,52,47,GRAPH_ONLY,not a near-duplicate
30,autospec,veh:toyota:rav4:xa50:hybrid:tyres,tyre-pressure,/autospec/toyota/rav4/xa50/2-5-hybrid/tyres,toyota rav4 xa50 hybrid tyre pressure,toyota rav4 xa50 hybrid tire pressure,,47,52,47,GRAPH_ONLY,not a near-duplicate
30,autospec,veh:bmw:x5:g05:30d:tyres,tyre-pressure,/autospec/bmw/x5/g05/30d-b57/tyres,bmw x5 g05 30d tyre pressure,bmw x5 g05 30d tire pressure,,47,52,47,GRAPH_ONLY,not a near-duplicate
30,autospec,veh:vw:polo:aw:1-0-tsi:tyres,tyre-pressure,/autospec/volkswagen/polo/aw/1-0-tsi/tyres,vw polo aw 1-0-tsi tyre pressure,vw polo aw 1-0-tsi tire pressure,,47,52,47,GRAPH_ONLY,not a near-duplicate
30,autospec,veh:honda:cr-v:rw:2-0-hybrid:tyres,tyre-pressure,/autospec/honda/cr-v/rw/2-0-hybrid/tyres,honda cr-v rw 2-0-hybrid tyre pressure,honda cr-v rw 2-0-hybrid tire pressure,,47,52,47,GRAPH_ONLY,not a near-duplicate
